# experiment_type: time_limit
# K: 3
# T: 9
# num_bays: 9
# time_limits: [1000, 1500, 2000, 2500]
# mip_gap: None
# seeds: [101, 202]
experiment_type,K,T,num_bays,seed,time_limit,status,objective,makespan,gap_percent,runtime,best_bound,node_count,sol_count
time_limit,3,9,9,101,1000,OPTIMAL,34305.37051109083,335.07321478158417,0.0,151.07800006866455,34305.37051109079,151693.0,10
time_limit,3,9,9,101,1500,OPTIMAL,34305.37051109083,335.07321478158417,0.0,154.09299993515015,34305.37051109079,151693.0,10
time_limit,3,9,9,101,2000,OPTIMAL,34305.37051109083,335.07321478158417,0.0,153.18299984931946,34305.37051109079,151693.0,10
time_limit,3,9,9,101,2500,OPTIMAL,34305.37051109083,335.07321478158417,0.0,150.2590000629425,34305.37051109079,151693.0,10
time_limit,3,9,9,202,1000,OPTIMAL,28195.704975828114,274.45122337890723,0.0,625.2569999694824,28195.7049758281,594822.0,10
time_limit,3,9,9,202,1500,OPTIMAL,28195.704975828114,274.45122337890723,0.0,608.579999923706,28195.7049758281,594822.0,10
time_limit,3,9,9,202,2000,OPTIMAL,28195.704975828114,274.45122337890723,0.0,607.6719999313354,28195.7049758281,594822.0,10
time_limit,3,9,9,202,2500,OPTIMAL,28195.704975828114,274.45122337890723,0.0,609.5269999504089,28195.7049758281,594822.0,10
